words,AMZN_bull,AMZN_bear,AAPL_bull,AAPL_bear,GOOG_bull,GOOG_bear,TSLA_bull,TSLA_bear,MSFT_bull,MSFT_bear,KO_bull,KO_bear,COST_bull,COST_bear,CRM_bull,CRM_bear,NIO_bull,NIO_bear,PYPL_bull,PYPL_bear,DIS_bull,DIS_bear,BA_bull,BA_bear,ZS_bull,ZS_bear,BX_bull,BX_bear,NOC_bull,NOC_bear,NFLX_bull,NFLX_bear,TSM_bull,TSM_bear,META_bull,META_bear,PG_bull,PG_bear
weekgtrocket,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
breakout,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
ai,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
openedgtrocket,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
moving,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
black,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
add,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
et,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
awaiting,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
small,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
maybe,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
position,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
er,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
thursday,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
por,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
something,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
gonna,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
names,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
rollingonthefloorlaughing,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
plans,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,
added,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,
break,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,
worth,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,
twitter,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,
talk,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,
disneyland,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
dat,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
holding,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
yes,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
use,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
wall,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
loss,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
avg,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
targets,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
pct,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
chng,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
disney,,,,,,,,,,,,,,,,,,,,,,788.0,,,,,,,,,,,,,,,,
price,,,,,,,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,
time,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,
stock,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,
trending,,,,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,,,
market,,,,,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,
put,,,,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,
djia,,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,
get,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,
week,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,
next,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,
short,,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,
amp,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,
like,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,
levels,,,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,
trading,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,
target,,,,,,,,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,
top,,,,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,
de,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,
us,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,
earnings,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,
news,,,,,,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,,,,,,
analyst,,,,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,
iger,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,
ahead,,,,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,,,,,
today,,,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,
day,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,
last,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,
posted,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,
free,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,
go,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,
chart,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,
dont,,,,,,,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,
back,,,,,,,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,
big,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,
new,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,
right,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,
turned,,,,,,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,
opened,,,,,,,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,
still,,,,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,
company,,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,
see,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,
streaming,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,
one,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,
daily,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,
good,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,
puts,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,
im,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,
walt,,,,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,
shares,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,
trade,,,,,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,
strike,,,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,
peltz,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,
based,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,
jobs,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,
options,,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,
business,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,
disneys,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,
premium,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,
going,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,
make,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,
fire,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,
start,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,
stocks,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,
largest,,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,
bob,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,
signal,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,
via,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,
would,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,
anyone,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,
money,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,
dis,,,,,,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,
watch,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,
look,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,
know,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,
buy,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,
alert,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,
call,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,
min,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,
awaiting,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,
people,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,
ceo,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,
cant,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,
hit,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,
got,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,
max,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,
even,,,,,,,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,
profit,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,
sell,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,
drops,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,
cuts,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,
long,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,
job,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,
close,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,
sampp,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,
closed,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,
communities,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,
need,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,
en,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,
spikes,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,
crypto,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,
movement,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,
alerts,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,
think,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,
bought,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,
que,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,
loss,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,
well,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,
board,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,
moneybag,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,
subscribers,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,
days,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,
point,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,
la,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,
world,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,
analysis,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,
made,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,
much,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,
facewithtearsofjoy,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,
paid,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,
really,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,
policecarlight,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,
updates,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,
expiration,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,
value,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,
could,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,
signals,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,
sold,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,
year,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,
cash,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,
backhandindexpointingdown,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,
moneywithwings,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,
nelson,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,
foldedhandsmediumlightskintone,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,
trial,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,
size,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,
also,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,
click,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,
take,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,
every,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,
layoffs,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,
want,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,
says,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,
proxy,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,
gt,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
spy,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
cut,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
fight,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
mouseface,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
best,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
alarmclock,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
move,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
first,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
show,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,
way,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,
moneymouthface,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,
love,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,
thanks,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,
trades,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,
spot,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,
parks,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,
youre,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,
feb,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,
months,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,
better,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,
billion,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,
great,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,
morning,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,
highvoltage,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,
another,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
pm,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
restructuring,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
contracts,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
years,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
ticker,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
february,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
looking,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,
lol,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,
bad,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,
something,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,
sma,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,
tomorrow,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,
cost,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,
woke,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,
crystalball,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,
disp,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,
coming,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,
level,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,
looks,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,
support,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
far,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
expiring,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
spoutingwhale,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
say,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,
line,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,
doesnt,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,
weekly,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,
many,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,
conveniencestore,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,
may,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,
redcircle,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,
bleeding,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,
vs,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,
lost,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,
fibonacci,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,
mouse,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,
employees,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,
content,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,
media,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,
lets,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
eyes,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
moved,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
instant,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
cutting,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
el,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,
since,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,
hold,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,
said,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,
foldedhands,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
high,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
bearish,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
downward,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
thats,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
florida,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
lower,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
costs,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
report,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,
keep,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,
come,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,
red,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
give,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
dow,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
twitter,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
open,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
stop,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
around,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
let,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
didnt,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,
st,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,
never,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,
ur,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,
plan,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,
rt,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,
upward,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,
video,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
companies,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
play,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
desantis,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
majorly,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
gap,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
total,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,
getting,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
breaking,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
part,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
worth,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
update,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,
sure,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,
calls,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,
selling,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,
lot,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,
trian,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,
le,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,
ever,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,
needs,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,
miss,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
form,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
two,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
soon,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
oh,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
se,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
dat,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,
real,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,
